id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен
4197343,5,спасибо за быстрый качественный реагирование,0,0,0,0,0
4197272,5,благодарить за оперативный ответ сторона сотрудник расчётный платёжный отдел,0,0,0,0,0
4197263,5,уборщица всё равно не подметать мой вопрос почему задать я вопрос а надо не знать какой разьяснение вы делать персонал они о это не курс,0,0,0,0,0
4197102,5,вода горячий первый время ржавый хотеться бы чтобы устанавливать такой ситуация быстрый за час,0,0,0,0,0
4196834,5,вопрос решить за мина,0,0,0,0,0
4196705,5,спасибо андрей всё устранить,0,0,0,0,0
4196686,5,батарея полностью горячий спасибо огромный за работа,0,0,0,0,0
4196461,5,спасибо большой выполнить быстро замена,0,0,0,0,0
4196374,5,спасибо за работа очень хороший человек,0,0,0,0,0
4196292,5,спасибо мастер прийти всё сделать,0,0,0,0,0
4196280,5,заявка выполнить,0,0,0,0,0
4196273,5,очень быстро отреагировать проблема решить,0,0,0,0,0
4196155,5,спасибо очень быстро выполнить работа,0,0,0,0,0
4196050,5,быстро понятно спасибо,0,0,0,0,0
4196018,5,очень быстро отреагировать приехать удобный время,0,0,0,0,0
4196007,5,спасибо за ответ,0,0,0,0,0
4195996,5,к кто обратиться по повод оплата квитанция другой плательщик,0,0,0,0,0
4195981,5,приложение нужно дорабатывать сам писать зачисляться до день сам просить оплатить до январь а у сам нет никакой данные о поступление уже выписка приложить всё без изменение,0,0,0,0,0
4195889,5,спасибо я видеть счётчик завести программа отобразиться приложение,0,0,0,0,0
4195801,5,большой спасибо за выполнение работа,0,0,0,0,0
4195710,5,спасибо получить ключ сам не мочь просить выдать ключ трофимов степан викторович г р,0,0,0,0,0
4195613,5,спасибо за оперативный выполнение заявка,0,0,0,0,0
4195451,5,ук отреагировать быстро сантехник прийти вовремя исправить,0,0,0,0,0
4195438,5,чисто быстро аккуратно,0,0,0,0,0
4195410,5,всё разъяснить,0,0,0,0,0
4195403,5,заявка выполнить быстро спасибо,0,0,0,0,0
4195343,5,большой спасибо мастер который чинить батарея прислать очень быстро я даже не ожидать всё спокойно сделать спасибо,0,0,0,0,0
4195282,5,повторный заявка,0,0,0,0,0
4195248,5,отлично большой спасибо,0,0,0,0,0
4195228,5,да неисправность устранить но по время не очень быстро,0,0,0,0,0
4195166,5,кнопка не светиться при нажатие,0,0,0,0,0
4195150,5,мастер прийти день заявка это радовать розетка оказаться исправный итог по ремонт не прийтись ничего делать быть наблюдать надеяться быть работать далёкий,0,0,0,0,0
4194964,5,мастер прийти вовремя поменять опломбировать счётчик всё отлично,0,0,0,0,0
4194961,5,просить прислать акт заключение потолок образоваться пятно от протечка,0,0,0,0,0
4194881,5,ужасный управлять компания,0,0,0,0,0
4194871,5,благодарить за чистота подъезд а то у мы там появиться неприятный запах,0,0,0,0,0
4194793,5,быстро помочь ответ чётко выразить мысль то я просить услышать,0,0,0,0,0
4194765,5,работа выполнить быстро,0,0,0,0,0
4194745,5,спасибо счётчик стать работать,0,0,0,0,0
4194731,5,январь пока запаа нет,0,0,0,0,0
4194676,5,спасибо очень помочь отличный сантехник,0,0,0,0,0
4194664,5,спасибо большой сергей сантехник прийти быстро всё отремонтировать дать дельный совет,0,0,0,0,0
4194591,5,заявка выполнить спасибо за забота,0,0,0,0,0
4194537,5,отлично работать теперь,0,0,0,0,0
4194448,5,всё понятно спасибо,0,0,0,0,0
4194412,5,вопрос решить спасибо,0,0,0,0,0
4194380,5,поплнять пожалуйста своевременно сейчас опять мало пакет,0,0,0,0,0
4194284,5,спасибо большой за работа за быстрый ответ заявка устранение,0,0,0,0,0
4194255,5,лк у я нет задолженность оплачивать более неделя назад,0,0,0,0,0
4194143,5,большой спасибо инженер,0,0,0,0,0
4194109,5,спасибо станислав большой,0,0,0,0,0
4194080,5,идеально закрываться дверь огромный спасибо мастер,0,0,0,0,0
4193955,5,хотеться бы чтобы передать информация отдел заниматься возврат средство получаться нет взаимодействие смежный отдел ук,0,0,0,0,0
4193850,5,хорошо только цвет другой,0,0,0,0,0
4193778,5,спасибо большой всё оперативно устранить,0,0,0,0,0
4193739,5,это учёт остальной платёж или только за электричество,0,0,0,0,0
4193423,5,оплата за коммунальный услуга оплатить когда можно перо заказать справка,0,0,0,0,0
4193401,5,всё супер спасибо сантехник за решение проблема,0,0,0,0,0
4193160,5,спасибо за быстрый исполнение заявка,0,0,0,0,0
4193119,5,спасибо за оперативный работа вопрос решить,0,0,0,0,0
4192998,5,оперативно качественно проффессиональный,0,0,0,0,0
4192859,5,спасибо всё оперативно быстро быть сделать,0,0,0,0,0
4192829,5,спасибо за порядок наш площадка,0,0,0,0,0
4192809,5,отработать оперативно,0,0,0,0,0
4192803,5,быстро класс,0,0,0,0,0
4192799,5,неверный логин пароль,0,0,0,0,0
4192791,5,всё оперативно спасибо,0,0,0,0,0
4192779,5,неверный логин пароль,0,0,0,0,0
4192700,5,всё быстро чётко спасибо,0,0,0,0,0
4192664,5,надеяться закрепить а не просто втолкнуть назад проверить вечером,0,0,0,0,0
4192425,5,всё работать,0,0,0,0,0
4192420,5,благодарить за оперативный решение,0,0,0,0,0
4192400,5,помыть только пол дверь где входной группа так пыль,0,0,0,0,0
4192384,5,оперативно быстро всё сделать требоваться,0,0,0,0,0
4192338,5,первый раз за год заявка выполнить полагаться оперативно спасибо,0,0,0,0,0
4192327,5,быстро отреагировать техника позвонить то где то сделать отопление снова греть спасибо,0,0,0,0,0
4192161,5,отреагировать моментально сантехник найти причина быстро устранить быстро спасибо большой,0,0,0,0,0
4192111,5,вы хороший благодарить,0,0,0,0,0
4191863,5,отличный работа быстро качественно,0,0,0,0,0
4191852,5,отличный работа быстро качественно,0,0,0,0,0
4191814,5,не доделать работа до конец уйти пока трудно оценить устранить ли причина протечка,0,0,0,0,0
4191800,5,очень благодарный,0,0,0,0,0
4191795,5,спасибо за ремонт приступить к работа тот же день,0,0,0,0,0
4191725,5,посыпать песок но не везде упасть парковка разбить рука,0,0,0,0,0
4191673,5,всё объяснить обнаружить утечка сверху залитие приостановить благодарить,0,0,0,0,0
4191635,5,да заработать,0,0,0,0,0
4191625,5,спасибо мастер прийти очень быстро,0,0,0,0,0
4191616,5,спасибо очень быстро отреагировать заменить лампа не только этаж но первый благодарить,0,0,0,0,0
4191610,5,сделать всё быстро,0,0,0,0,0
4191609,5,быстро сделать спасибо,0,0,0,0,0
4191309,5,спасибо хорошо убрать,0,0,0,0,0
4191296,5,очень чисто спасибо за уборка,0,0,0,0,0
4191260,5,большой спасибо всё выполнить оперативно качественно,0,0,0,0,0
4191047,5,спасибо заявка выполнить,0,0,0,0,0
4190995,5,заявка отреагировать ночью мгновенно течь устранить операивно качественно спасибо весь виктор персонально,0,0,0,0,0
4190986,5,спасибо оперативно отреагировать перекрыть вода,0,0,0,0,0
4190976,5,выполнить спасибо,0,0,0,0,0
4190855,5,очень быстро решить проблема,0,0,0,0,0
4190830,5,спасибо большой вы очень аперативный,0,0,0,0,0
4190827,5,всё оперативно устранить,0,0,0,0,0
4190748,5,хорошо решить вопрос но тем не менее человек менее внимательный не обратить бы внимание прийти повторный счёт за коммуналка оплатить он бы дважды,0,0,0,0,0
4190727,5,чётко оперативно,0,0,0,0,0
4190696,5,причина выяснить но дверь быть открыть так остаться вопрос не быть решить,0,0,0,0,0
4190639,5,очень быстро отреагировать,0,0,0,0,0
4190613,5,частично произвести уборка засохшоя дерьмо угол так остаться не убрать,0,0,0,0,0
4190484,5,спасибо быстро исправить,0,0,0,0,0
4190280,5,всё быстро хорошо,0,0,0,0,0
4190237,5,долго но всё равно спасибо,0,0,0,0,0
4190112,5,спасибо быстро отреагировать,0,0,0,0,0
4189998,5,оперативно доброжелательно качественно огромный спасибо за помощь,0,0,0,0,0
4189874,5,быстро вовремя,0,0,0,0,0
4189813,5,огромный спасибо за мгновенный помощь очень приятно так быстро среагировать понятно объяснить какой кнопка нажимать теперь я знать делать подобный случай ещё раз спасибо,0,0,0,0,0
4189802,5,быстро сработать,0,0,0,0,0
4189612,5,огромный спасибо за оперативный помощь,0,0,0,0,0
4189591,5,всё решить быстро,0,0,0,0,0
4189282,5,лифт засрали можито видео посмотреть кто это свинить чтобы за саба не убирать посмотретий пожалуйста видео,0,0,0,0,0
4189200,5,спасибо огромный андрей мастер свой дело,0,0,0,0,0
4189189,5,благодарить,0,0,0,0,0
4189147,5,отличный мастер приходить отзывчивый всё устранить,0,0,0,0,0
4188873,5,ура спасибо большой а можно они ещё отрегулировать чтобы медленно закрываться дверь,0,0,0,0,0
4188867,5,вот это скорость выполнение заявка вот это я понимать пример весь остальной спасибо большой,0,0,0,0,0
4188741,5,вода дать но не понятно почему она не быть,0,0,0,0,0
4188691,5,прислать быстро всё исправить щиток оказаться у многий плохо прикрутить контакт спасибо,0,0,0,0,0
4188688,5,оперативно качественно доброжелательно,0,0,0,0,0
4188654,5,благодарить вы за быстрый услуга,0,0,0,0,0
4188649,5,благодарить за выполнить работа быстро качественно,0,0,0,0,0
4188411,5,отличный работа спасибо,0,0,0,0,0
4188357,5,оперативно помочь,0,0,0,0,0
4188302,5,протечка устранить спасибо,0,0,0,0,0
4188256,5,спасибо большой квартира а правда очень тепло стать сделать отопление вот значит опытный сантехник,0,0,0,0,0
4188199,5,этот же автомобиль это же место припарковать данный момент из за это автомобиль участок еле проходимый,0,0,0,0,0
4188140,5,добрый день спасибо за понимание быстрый решение,0,0,0,0,0
4188136,5,спасибо за решение проблема,0,0,0,0,0
4188133,5,время устранить,0,0,0,0,0
4188057,5,большой вы спасибо,0,0,0,0,0
4188030,5,спасибо оперативно всё починить,0,0,0,0,0
4188008,5,мастер оперативно найти причина протечка,0,0,0,0,0
4187925,5,отлично всё устранить краткий срок благодарить,0,0,0,0,0
4187767,5,пока работать всё хорошо,0,0,0,0,0
4187651,5,убрать,0,0,0,0,0
4187591,5,мастер супер спасибо огромный,0,0,0,0,0
4187529,5,спасибо огромный всё профессионально,0,0,0,0,0
4187508,5,всё работать спасибо,0,0,0,0,0
4187459,5,андрей товарищ всё исправить отличный работа,0,0,0,0,0
4187426,5,я сделать ремонт коридор если подвал сухо но надеяться от грибок квартира большой нет благодарить за фото,0,0,0,0,0
4187271,5,спасибо огромный у мы самолёт первоклассный специалист,0,0,0,0,0
4187234,5,ну здесь целое мочь сказать заявка выполнить здесь вы спасибо,0,0,0,0,0
4187231,5,спасибо большой за компетентный разъяснение вопрос,0,0,0,0,0
4187213,5,быть бы хорошо чтобы они не ломаться каждый женя они же новый,0,0,0,0,0
4187157,5,очень понравиться насколько качественно быть выполнить работа по устранениия теча стояк по устранение последствие авария грачёв михаил голубеть просить прощение не знать имя очень качественно высокий уровень выполнить свой работа даже профессинать высоко оценить,0,0,0,0,0
4187124,5,супер мастер протечка устранить спасибо,0,0,0,0,0
4187095,5,так не работать дверь входной дамовон,0,0,0,0,0
4187034,5,хотеться бы чтобы работа выполняться постоянно без заявка,0,0,0,0,0
4186976,5,удивлённый так быстро среагировать,0,0,0,0,0
4186936,5,всё супер отличный спокойный мастер,0,0,0,0,0
4186872,5,большой спасибо татьяна,0,0,0,0,0
4186811,5,шум пройти надеяться не повториться спасибо,0,0,0,0,0
4186802,5,спасибо очень быстро всё сделать,0,0,0,0,0
4186779,5,звезда заочно так специалист дать оперативный грамотный консультация но проблема пока не решить,0,0,0,0,0
4186370,5,оперативно прийти сотрудник найти источник протечка,0,0,0,0,0
4186346,5,быстро принять мера,0,0,0,0,0
4186341,5,всё сделать,0,0,0,0,0
4186199,5,всё сделать грамотно оперативно,0,0,0,0,0
4186065,5,быстро качественно результативно спасибо,0,0,0,0,0
4186063,5,спасибо большой всё быстро починить,0,0,0,0,0
4185970,5,оперативно разрешить данный проблема надеяться большой данный место после сварка протекать не быть,0,0,0,0,0
4185965,5,спасибо сантехник валерий устранить гул у сосед,0,0,0,0,0
4185904,5,батарея ванная горячий спасибо,0,0,0,0,0
4185836,5,огромный спасибо слесарь прислать быстро всё устранить,0,0,0,0,0
4185789,5,никто не приходить греметь так греметь после повторный обращение переоткрытие заявка дефект быть устранить,0,0,0,0,0
4185701,5,спасибо всё сделать мастер,0,0,0,0,0
4185671,5,приятный менеджер,0,0,0,0,0
4185653,5,спасибо большой всё быстро по дело,0,0,0,0,0
4185499,5,спасибо всё сделать от начало заявка до регулировка батарея за минута очень толковый работник прийти,0,0,0,0,0
4185305,5,а тлично,0,0,0,0,0
4185279,5,оплатить,0,0,0,0,0
4185235,5,лифт не работать кнопка не активный,0,0,0,0,0
4185154,5,спасибо заменить лампа,0,0,0,0,0
4185044,5,просить просмотреть пройти ли платёж сегодня новый сумма квитанция деньга списать,0,0,0,0,0
4184979,5,не передать гарантийный отдел,0,0,0,0,0
4184905,5,мастер быстро отреагировать сразу прийти проблема решить,0,0,0,0,0
4184692,5,оперативно исправить,0,0,0,0,0
4184636,5,спасибо всё быстро качественно,0,0,0,0,0
4184497,5,отлично спасибо мастер всё установить нужно,0,0,0,0,0
4184450,5,спасибо за ликвидация авария,0,0,0,0,0
4184444,5,мастер подойти течение минута спасибо огромный,0,0,0,0,0
4184403,5,не работать грузовой лифт,0,0,0,0,0
4184401,5,спасибо юлия ерлан за решение вопрос,0,0,0,0,0
4184362,5,быстро прислать течь устранить,0,0,0,0,0
4184236,5,уборка быть выполнить,0,0,0,0,0
4184131,5,мастер всё сделать хорошо всё замазать установить крепко подключить,0,0,0,0,0
4184057,5,подача горячий вода система отопление быть выполнить течение мина момент подача заявка по отсутствие отопление,0,0,0,0,0
4184051,5,подача горячий вода система горячее водоснабжение быть выполнить течение мина момент подача заявка по отсутствие горячий вода,0,0,0,0,0
4183926,5,спасибо большой всё хорошо сделать,0,0,0,0,0
4183879,5,большой спасибо менеджер репин светлана за оперативный решение проблема,0,0,0,0,0
4183869,5,быстро устранить течь шахта,0,0,0,0,0
4183815,5,мастер приехать вовремя устранить неполадка,0,0,0,0,0
4183772,5,спасибо очень оперативно несмотря праздник,0,0,0,0,0
4183642,5,очень приятно так оперативно отреагировать решить вопрос спасибо большой,0,0,0,0,0
4183495,5,быстро хорошо спасибо,0,0,0,0,0
4183490,5,починить быстро спасибо,0,0,0,0,0
4183486,5,великолепный человек включить всё мы проверить работать ли всё лампа тд объяснить можно сделать следующий раз такой ситуация спасибо он,0,0,0,0,0
4183452,5,засор устранить,0,0,0,0,0
4183086,5,оперативно молодец,0,0,0,0,0
4182972,5,оперативно спасибо не заставить ждать окончание праздник новый год,0,0,0,0,0
4182649,5,всё мастер поправить работать спасибо большой,0,0,0,0,0
4181848,5,услуга быть оказать качественно но не своевременно спустя день после запрос,0,0,0,0,0
4181692,5,срок конечно так себя,0,0,0,0,0
4181684,5,заявка не выполнить,0,0,0,0,0
4181430,5,долго мастер не приходить после оплата,0,0,0,0,0
4181376,5,ещё бы плитка восстановить пока никто не сломать нога,0,0,0,0,0
4181240,5,спасибо за оперативность тот день,0,0,0,0,0
4180938,5,течь устранить оперативно работа выполнить качественно спасибо большой вячеслав за помощь,0,0,0,0,0
4180924,5,оперативно устранить проблема вежливый мастер всё чётко по дело спасибо,0,0,0,0,0
4180841,5,спасибо теперь всё работать,0,0,0,0,0
4180516,5,благодарить за развернуть ответ,0,0,0,0,0
4180245,5,спасибо мастер они отлично выполнить свой работа,0,0,0,0,0
4179933,5,доводчик заменить,0,0,0,0,0
4179271,5,я просить прощение донимать возможно не по адрес но хотеть понять это отдельный платёж за кап ремонт получаться или это к они нужно обратиться,0,0,0,0,0
4178763,5,спасибо большой всё очень быстро удобно,0,0,0,0,0
4178642,5,спасибо за отмена заявка по мой просьба,0,0,0,0,0
4178205,5,спасибо теперь всё работать,0,0,0,0,0
4178055,5,очень хорошо убрать спасибо,0,0,0,0,0
4177499,5,дать расчёт не предоставить,0,0,0,0,0
4177193,5,показание по счётчик снять но нет ответ по повод сумма последний квитанция она верный почему она идентичный предыдущий месяц,0,0,0,0,0
4176769,5,быстро отреагировать заявка опломбировать то же быстро остаться довольный спасибо,0,0,0,0,0
4176418,5,здравствуйте просить заметить крайний квитанция более ранний неверно проставить дата последний платёж это связать,0,0,0,0,0
4175916,5,добрый день ноябрь счёт быть оплатить ноябрь вот скрин из приложение банк просить проверить оплата написать поступить вы октябрь до конец год ноябрь быть оплатить проверить пожалуйста тут нет возможность приложить скрин написать куда отправить квитанция о оплата,0,0,0,0,0
4174552,5,не мочь найти открыть новый,0,0,0,0,0
4174485,5,ждать морозный погода бы замерить тепловизор температура стена,0,0,0,0,0
4174324,5,так декабрь оплачивать за ноябрь а сейчас идти авансовый который должный быть до январь оплатить,0,0,0,0,0
4174244,5,мастер просто супер сделать всё высокий уровень спасибо большой,0,0,0,0,0
4173976,5,не убрать быть так до сей пора не убрать,0,0,0,0,0
4173856,5,назначить уборка часть забор надеяться куча графия блок занимать место ждать,0,0,0,0,0
4173654,5,проконсультировать по телефон обещать перерасчёт следующий счёт ждать счёт,0,0,0,0,0
4173495,5,добрый вечер да личный кабинет написать оплата объяснить почему нет чековый история оплата,0,0,0,0,0
4173423,5,проблема решить но после повторный заявка,0,0,0,0,0
4173232,5,смотреть сообщение от о поверка счётчик вы же я предлагать вот акт у вы есть так я начисляться отопление не по счётчик,0,0,0,0,0
4172875,5,снова не работать доводчик дверь,0,0,0,0,0
4172321,5,спасибо огромный за перепрограммирование,0,0,0,0,0
4172165,5,просить разобраться по счёт за кладовый помещение а не за квартира,0,0,0,0,0
4171777,5,приложение не обновиться номер новый счётчик по горячее водоснабжение мочь перепроверить информация,0,0,0,0,0
4171734,5,заявка закрытый без фактический исполнение не обоснованный контрольный показание счётчик так не снять акт не составить перерасчёт не сделать просить возобновить исполнение заявка,0,0,0,0,0
4169592,5,всё быстро сделать,0,0,0,0,0
4169034,5,у я быть вопрос по показание счётчик вода за период октябрь год а я привести дать за ноябрь декабрь,0,0,0,0,0
4168643,5,дрлго всё срок оплата уже пройти к тот момент появиться информация банковский приложение,0,0,0,0,0
4168303,5,жк спутник самый хороший инженер,0,0,0,0,0
4167943,5,спасибо хоть очень не оперативно заявка выполнить,0,0,0,0,0
4167550,5,поверка не произвести,0,0,0,0,0
4166802,5,решить но прийтись раз просить,0,0,0,0,0
4166479,5,а можно обновить дать личный кабинет чтоб светиться актуальный счетчикм,0,0,0,0,0
4166478,5,наконец то уровень сервис дойти до отметка где смочь решить этот проблема,0,0,0,0,0
4165770,5,сосед так хранить вещь а лист быть просто положить результат он просто выбросить нужно наклеить лист оповещение окно чтоб быть видно либо принять мера к человек который продолжать пренебрегать правило пользование помещение,0,0,0,0,0
4164707,5,большой спасибо марина за контроль уборка надеяться так быть всегда,0,0,0,0,0
4164480,5,добрый день я просить составить заявка по уборка лестничный марш по повод уборка коридор у я пока нет претензия просить навести порядок лестничный марш,0,0,0,0,0
4163362,5,магнитный замок так не закрепить диагностика установление причина видимо даже не проводиться,0,0,0,0,0
4163143,5,спасибо большой всё идеально,0,0,0,0,0
4162676,5,дверь исправный,0,0,0,0,0
4161837,5,плесень не устранить просьба устранить,0,0,0,0,0
4158543,5,указанный ключ не работать ростелеком раз они перепрошивать не открывать дверь из приложение дверь открываться клбч нет ерт от,0,0,0,0,0
4158342,5,по состояние оба лифт работать спасибо,0,0,0,0,0
4155819,5,чудесный мастер благодарить,0,0,0,0,0
4155636,5,добрый день услуга оказать отвратительный трещина задеть шпатлёвка после высыхание шов не быть зашлифовать сразу быть нанести краска также испортить вид посещение моп из за окраска не тон ранее окрашеный стена,0,0,0,0,0
4154287,5,напольный покрытие видимо отдельный задача,0,0,0,0,0
4153150,5,нормально,0,0,0,0,0
4151170,5,долг за водоотвод не снятой подтверждать документ не выслать,0,0,0,0,0
4150415,5,большой спасибо за решение проблема,0,0,0,0,0
4149510,5,никто не позвонить,0,0,0,0,0
4149144,5,приложение не возможно поменять л а по новый квартира не добавить так к уже есть одобрение,0,0,0,0,0
4149091,5,вы не ответить внести ли вы изменение я волновать начисление январь год я вы предоставить адресный справка который от год который говориться прописать только один человек это я я волновать вопрос внести ли вы дать о снятие регистрация мой сын чтобы ава,0,0,0,0,0
4149082,5,спасибо спускать воздух регулярно,0,0,0,0,0
4148781,5,прийти пьяный сантехник ни хрен не сделать но заявка выполнить,0,0,0,0,0
4147013,5,даже никто не подходить к отвалиться плитка какой образ стоить статус выполнить свершиться чудо целый месяц приклеивать спасибо это,0,0,0,0,0
4146277,5,после после провести регулировка окно стать цеплять рама,0,0,0,0,0
4145398,5,звезда за то не оперативно реагировать заявка банальный,0,0,0,0,0
4145150,5,сосед так же продолжать ставить вещь просить принять мера,0,0,0,0,0
4143079,5,всеееееий оооооооочень долгоооооо,0,0,0,0,0
4137532,5,решить просто закрыть не выполнить,0,0,0,0,0
4136400,5,хотеться бы более быстрый решение проблема,0,0,0,0,0
4135758,5,проблема течь вода устранить но смеситель я не заменить,0,0,0,0,0
4134698,5,выполнить заявка через неделя,0,0,0,0,0
4134107,5,решить сам,0,0,0,0,0
4129290,5,отдельный благодарность инженер кирилл,0,0,0,0,0
4127422,5,к момент когда запланировать работа по установка шлагбаум просить рассмотреть возможность установка противондальный шлагбаум,0,0,0,0,0
4127356,5,уборка провести,0,0,0,0,0
4126199,5,неверный показание,0,0,0,0,0
4126095,5,огромный благодарность служба клининга за решение непростой но очень важный вопрос навести идеальный порядок указанный этаж эвакуационный лестница свободный впечатлить спасибо вы,0,0,0,0,0
4124687,5,снова окно дуть плохой прежний не открываться проветривание,0,0,0,0,0
4122907,5,чётко,0,0,0,0,0
4122085,5,задача ни решить,0,0,0,0,0
4122046,5,ждать перерасчёт квитанция получаться тогда пока не оплачивать тут выставить счёт,0,0,0,0,0
4120812,5,просить отремонтировать розетка доступ предоставить,0,0,0,0,0
4115844,5,ситуация стать хороший но всё равно есть перепад давление,0,0,0,0,0
4109161,5,вода стоять поддон так стоить,0,0,0,0,0
4109107,5,никакой действие по заявка не произвести,0,0,0,0,0
4107044,5,пересчёт декабрь не произвести,0,0,0,0,0
4105039,5,домофон звонить но открыть дверь через он из квартира я открыть не мочь,0,0,0,0,0
4102571,5,пока работать,0,0,0,0,0
4093813,5,ждать ответ,0,0,0,0,0
4089808,5,после опломбировка не оставить документ почтовый ящик они можно получить,0,0,0,0,0
4086655,5,большой спасибо за качественный быстрый профессиональный работа,0,0,0,0,0
4085301,5,конструкция быть смонтировать ещё лето никакой работа не производиться просить убрать конструкция от мой помещение,0,0,0,0,0
4081915,5,работа не проводиться не начинаться завершиться они фантазия откос дуть так дуть свист из стена над окно тоже дуть ветер,0,0,0,0,0
4077923,5,конец то спасибо,0,0,0,0,0
4076583,5,работа выполнить большой спасибо,0,0,0,0,0
4073378,5,не гореть,0,0,0,0,0
4070028,5,качество материал высокий уровень водяной счётчик не прожить два год а цена квартира будто материал из чистый золото главное никто не за не отвечать впрочем ничего новый стабильность это хорошо,0,0,0,0,0
4054658,5,наконец то,0,0,0,0,0
4054366,5,заявка не исполнить,0,0,0,0,0
4054038,5,не сделать,0,0,0,0,0
4043522,5,до сей пора приложение нет актуальный информация о поверка счётчик я не мочь из за это передать показание,0,0,0,0,0
4029610,5,просить исключить услуга обслуживание система безопасность из квитанция услуга домофон видео для кладовая невозможный кладовая позвонить нельзя,0,0,0,0,0
4028095,5,пломбировка сделать ждать начисление,0,0,0,0,0
4027304,5,а дверь кто быть убирать,0,0,0,0,0
4024016,5,спасибо наконец то всё работать,0,0,0,0,0
4023631,5,нужно поменять фоновый труба,0,0,0,0,0
4001432,5,ждать появление счётчик лк,0,0,0,0,0
4000748,5,не отражённый статус по поверка приложение,0,0,0,0,0
3983227,5,всё оперативно,0,0,0,0,0
3964146,5,достойный решение инженер,0,0,0,0,0
3950430,5,ключ не работать,0,0,0,0,0
3942246,5,почему не отражаться проверка пройти писать пройти же проверка лк даже сообщение не ответить молча закрыть заявка,0,0,0,0,0
3930060,5,можно быть б быстрый,0,0,0,0,0
3913182,5,очень долго ожидать реакция заявка,0,0,0,0,0
3890469,5,стоимость услуга высокий,0,0,0,0,0
3886089,5,несколько день делать,0,0,0,0,0
3862602,5,не убирать перерасчёт,0,0,0,0,0
3855232,5,повторно вы обещать включить вопрос о перенос скамейка повестка близкий осс но не включить почему,0,0,0,0,0
3818127,5,вопрос не решить же,0,0,0,0,0
3814674,5,плитка уложить но дождь всё равно скапливаться лужа,0,0,0,0,0
3810992,5,резиновый прокладка окно заменить частично от продувание не помочь,0,0,0,0,0
3798582,5,всё отлично проблема решить,0,0,0,0,0
3669717,5,оплатить,0,0,0,0,0
3665945,5,лампочка перегореть так никто они не поменять этаж холл у лифт,0,0,0,0,0
3542834,5,проблема не устранить запах от тот шкаф остаться сейчас ещё сильный стать вонять,0,0,0,0,0
3507812,5,долго но приятно,0,0,0,0,0
3478532,5,г ребята установить кондиционер работа сделать качественно без лишний шум грязь быстро михаил менеджер ответить всё вопрос предоставить весь информация дать профессиональный совет отправить прекрасный бригада николай альпинист монтажник сергей сёма монтажник электрик ребята вежливый аккуратный доброжелательный отличный работник благодарить за профессионализм заинтересованность клиент,0,0,0,0,0
3296403,5,два день мусоропровод сегодня утро тоже,0,0,0,0,0
3165822,5,отрегулировать дверь замок для должный открывание закрывание,0,0,0,0,0
2991660,5,всё сделать хорошо,0,0,0,0,0
